,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,205677000,1460868692,-66.14,45.0533333333,9457543,HOJO,280,50,36,24,70,Cargo ships
1,205692000,1469247168,-66.0942366667,45.1818983333,9722924,ALEX,279,54,23,37,70,Cargo ships
2,205692000,1469247187,-66.0942516667,45.18199,9722924,ALEX,279,54,23,37,70,Cargo ships
3,205692000,1469247198,-66.0942633333,45.1820383333,9722924,ALEX,279,54,23,37,70,Cargo ships
4,205692000,1469247219,-66.0942816667,45.1821283333,9722924,ALEX,279,54,23,37,70,Cargo ships
5,205692000,1469247258,-66.09432,45.1823166667,9722924,ALEX,279,54,23,37,70,Cargo ships
6,205692000,1469247339,-66.0943766667,45.182695,9722924,ALEX,279,54,23,37,70,Cargo ships
7,205692000,1469247399,-66.0944016667,45.1829616667,9722924,ALEX,279,54,23,37,70,Cargo ships
8,205692000,1469247518,-66.0944866667,45.18349,9722924,ALEX,279,54,23,37,70,Cargo ships
9,205692000,1469247519,-66.0944866667,45.18349,9722924,ALEX,279,54,23,37,70,Cargo ships
10,205692000,1469250309,-66.0937366667,45.1681233333,9722924,ALEX,279,54,23,37,70,Cargo ships
11,205692000,1469250379,-66.0941566667,45.1683916667,9722924,ALEX,279,54,23,37,70,Cargo ships
12,205692000,1469250400,-66.094275,45.1684916667,9722924,ALEX,279,54,23,37,70,Cargo ships
13,205692000,1469250419,-66.0943833333,45.1685766667,9722924,ALEX,279,54,23,37,70,Cargo ships
14,205692000,1469251860,-66.1017883333,45.175095,9722924,ALEX,279,54,23,37,70,Cargo ships
15,205692000,1469251980,-66.1023466667,45.175615,9722924,ALEX,279,54,23,37,70,Cargo ships
16,205692000,1469252000,-66.10244,45.175695,9722924,ALEX,279,54,23,37,70,Cargo ships
17,205692000,1469252020,-66.1025366667,45.17578,9722924,ALEX,279,54,23,37,70,Cargo ships
18,205692000,1469253187,-66.1074616667,45.1808233333,9722924,ALEX,279,54,23,37,70,Cargo ships
19,205692000,1469253520,-66.1082333333,45.182555,9722924,ALEX,279,54,23,37,70,Cargo ships
20,205692000,1469257639,-66.1055933333,45.109355,9722924,ALEX,279,54,23,37,70,Cargo ships
21,205692000,1469257820,-66.112265,45.1018816667,9722924,ALEX,279,54,23,37,70,Cargo ships
22,205692000,1469257920,-66.115975,45.0977016667,9722924,ALEX,279,54,23,37,70,Cargo ships
23,205692000,1469257939,-66.116675,45.0969283333,9722924,ALEX,279,54,23,37,70,Cargo ships
24,205692000,1469257961,-66.1174833333,45.09603,9722924,ALEX,279,54,23,37,70,Cargo ships
25,205692000,1469258000,-66.118915,45.0944433333,9722924,ALEX,279,54,23,37,70,Cargo ships
26,209086000,1480260313,-66.112045,45.1147766667,9496329,ORIENT ADVENTURE,150,30,9,21,70,Cargo ships
27,209086000,1480261330,-66.1414083333,45.0634833333,9496329,ORIENT ADVENTURE,150,30,9,21,70,Cargo ships
28,209086000,1480261332,-66.1414083333,45.0634833333,9496329,ORIENT ADVENTURE,150,30,9,21,70,Cargo ships
29,209933000,1469632730,-66.0918016667,45.0741866667,,,,,,,,
30,209933000,1469632739,-66.0921133333,45.0747533333,,,,,,,,
31,210881000,1457583800,-66.1191833333,45.10433,9421142,UBC MOBILE,90,18,11,7,70,Cargo ships
32,210881000,1474765321,-66.09667,45.1712,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
33,210881000,1474765401,-66.0967566667,45.1712016667,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
34,210881000,1474765412,-66.0967566667,45.171225,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
35,210881000,1474765472,-66.096695,45.1712416667,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
36,210881000,1474765632,-66.09668,45.1712383333,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
37,210881000,1474766714,-66.0967683333,45.1713716667,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
38,210881000,1474771214,-66.0962333333,45.17101,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
39,210881000,1474779694,-66.0938116667,45.1711766667,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
40,210881000,1474782754,-66.0934066667,45.1713483333,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
41,210881000,1474935382,-66.13641,45.081235,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
42,210881000,1474935443,-66.1380683333,45.0786616667,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
43,210881000,1474935471,-66.138875,45.0773816667,9421142,UBC MOBILE,90,18,7,11,70,Cargo ships
44,212125000,1473012920,-66.1312833333,45.0745833333,9376000,UBC SANTOS,140,25,16,11,70,Cargo ships
45,212160000,1454894879,-66.1193833333,45.1027666667,9135638,MSC JEANNE,146,49,16,16,70,Cargo ships
